global_emp_id,gender,unified_grade,city,sub_bu,ijp_90_days,tenure,bench_ageing,marital_status,education_score,leaves,employee_status,months_since_last_promotion,payposition_2021,report_month,tenure_in_capgemini_yr,average_rating,rating_diff,pred,Retention_Probability,Termination_Probability
0X2XxaX8pxj5DDw8z2ht+w==,Female,A5,Bangalore,BPS DM,0,14.0290355,0,Single,53,1,0,28.02521612,1.00286383,1,16,3,0,0,0.591244031,0.408755969
//MYfduAUWFz5tJquQydkg==,Male,A5,Chennai,BPS DM,0,0,0,Single,53,0,0,28.02521612,1.00286383,1,16,3.5,1,0,0.727092203,0.272907797
kpF1Vy7uP9dS7mXF9jWjlQ==,Female,B1,Kolkata,BPS Big Data,0,0,0,Single,53,0,0,19.05583277,0.856286441,1,16,3,0,0,0.784137205,0.215862795
CSoAQfJvhVxXq4x7SdRTRg==,Female,B3,Bangalore,BPS Mkt Services & COEs,0,0,0,Single,81,0,0,16.03318343,1.102039847,1,16,2.5,1,0,0.892174848,0.107825152
gzVVRrSn+wJdgHz3v6jh+Q==,Male,B1,Bangalore,BPS Oracle,0,0,0,Single,53,15,0,19.05583277,0.964923729,1,16,2.5,1,0,0.84149993,0.15850007
Vk+wMmHKz+/cfH6F/uZIfA==,Female,A5,Chennai,BPS DS&A,0,4.928232613,0,Single,53,1,1,328.5488408,1.488731915,1,14,2.5,-1,1,0.344701197,0.655298803
pbyLV8f50q8OruXxlgP8ww==,Male,B2,Chennai,BPS DM,0,0,0,Single,53,0.666666667,1,328.5488408,0.992443182,1,14,3,0,0,0.601510445,0.398489555
pWFSuAsIV8ho9UQ82YnICw==,Male,B2,Chennai,BPS Big Data,0,0,0,Single,53,4,1,328.5488408,0.915402273,1,14,3,0,1,0.365173171,0.634826829
n8nenYFMmlaolshTJLKMPw==,Female,B2,Pune,BPS Oracle,0,0.985646523,0,Single,53,0,1,328.5488408,1.016853409,1,14,2.5,-1,0,0.500353983,0.499646017
1Snptv0IShhCSWh/Nw0WjQ==,Female,A5,Chennai,BPS Big Data,0,1.561264092,0,Single,53,12,1,328.5488408,1.488731915,1,14,3,0,0,0.569435916,0.430564084
2wUOYncRV+s5LAQ5yybWDg==,Male,B2,Chennai,BPS Oracle,0,0.985646523,0,Marr.,53,1,1,328.5488408,1.303338636,1,15,2,0,0,0.685178254,0.314821746
wc9qDMrGcu7I32qM+uC/Jg==,Female,A5,Mumbai,BPS Cloud Data Platform,0,3.712601901,0,Single,53,1,0,16.03318343,0.940846809,1,15,2.5,-1,1,0.122923899,0.877076101
N3ahrlijV9NHmV+Omh81TA==,Female,B1,Bangalore,BPS Oracle,0,0.985646523,0,Single,53,3,1,4.008295858,0.817284746,1,15,2.5,1,1,0.46259319,0.53740681
BN3HStcRS5xk/Uhu2byTSA==,Female,B1,Chennai,BPS Core BI,0,14.91611737,0,Single,53,1,1,4.008295858,0.817284746,1,15,2.5,1,1,0.458415529,0.541584471
3339G8x0x7XJNzHOoFa/vQ==,Female,A5,Chennai,BPS Core BI,0,4.336844699,0,Single,53,0,1,16.03318343,0.940846809,1,15,2.5,-1,1,0.220370106,0.779629894
irqftVdydeLO6Af978/yew==,Male,A5,Chennai,BPS DM,0,1.971293045,0,Single,53,2,1,16.03318343,0.940846809,1,15,2.5,-1,1,0.200944875,0.799055125
0tBnEcmxKyRD/zrrBqQbfw==,Female,C1,Gandhinagar,BPS Cloud Data Platform,0,2.726955379,0,Marr.,53,2,1,328.5488408,0.979600538,1,17,3,0,0,0.504121048,0.495878952
cendozHfwu+Z8VMZ3rsS/g==,Female,C1,Chennai,BPS DM,0,0,0,Marr.,53,0,1,328.5488408,0.91650914,1,14,3,0,0,0.797780195,0.202219805
747J/UgNrCkuiThHk6QZ5g==,Male,B2,Bangalore,BPS Core BI,0,0,0,Marr.,53,1.666666667,1,328.5488408,0.977439773,1,14,3,0,0,0.878998996,0.121001004
BvE2m4t2b9UrgihY/DOztg==,Female,B3,Pune,BPS Cloud Data Platform,0,8.476560094,0,Marr.,53,0,1,328.5488408,0.785780843,1,14,1.5,-1,0,0.896833616,0.103166384
oEAkrCptBSIlZBWWO0kyDA==,Male,B2,Chennai,BPS DM,0,0.985646523,0,Single,53,1.75,1,328.5488408,1.053436364,1,14,2.5,1,1,0.477210126,0.522789874
/gC5R8or/KSehMy7Ikb5vQ==,Male,C1,Chennai,BPS DM,0,6.636686585,0,Marr.,53,1.5,1,328.5488408,1.495697312,1,14,2.5,1,1,0.298695285,0.701304715
2QHThQuIfpIQ6EUdE6OmvQ==,Female,B1,Bangalore,BPS DM,0,2.956939568,0,Single,53,1.333333333,1,7.030945194,0.864601695,1,14,1.5,1,1,0.312413603,0.687586397
p7ef5osfLWczC/8kgyGe8A==,Female,B2,Pune,BPS Oracle,0,1.971293045,0,Marr.,53,3,1,328.5488408,0.9009,1,13,2.5,-1,1,0.199423572,0.800576428
8zhajwOle2A2vsGxlEN9nQ==,Male,B2,Chennai,BPS Cloud Data Platform,0,11.00638617,0,Marr.,81,0.6,1,328.5488408,1.128177273,1,14,2.5,-1,0,0.53410256,0.46589744
ooGYc/WpHO/p58hRMoU3NQ==,Male,A5,Bangalore,BPS Cloud Data Platform,0,4.993942381,0,Single,53,4.666666667,1,328.5488408,0.87827234,1,14,3,0,1,0.298222124,0.701777876
XTRrq8tcFPR2W6lHIbcDpQ==,Female,A5,Chennai,BPS DM,0,0.985646523,0,Single,53,1,1,4.008295858,0.83446383,1,14,3,0,0,0.679409524,0.320590476
kp2JwsM1CAEqOCuwsC4tTA==,Female,B1,Chennai,BPS Cloud Data Platform,0,8.213721021,0,Single,53,2.5,1,328.5488408,0.91999322,1,14,2.5,-1,0,0.654543103,0.345456897
DYYwPv5N27XsEfiVLxO9TQ==,Female,B1,Chennai,BPS Oracle,0,22.11133699,0,Single,53,0,1,328.5488408,0.835240678,1,14,3,0,0,0.528415622,0.471584378
jeqOPbJ+V2aqg5Exp6KgQw==,Male,B2,Bangalore,BPS DM,0,3.482617713,0,Not Available,53,0,0,0,0.927177535,1,13,3,0,0,0.991420049,0.008579951
KbPIZ0WQZXgpTc1nTtIC4A==,Female,B2,Bangalore,BPS Cloud Data Platform,0,2.97336701,0,Single,53,2,1,328.5488408,0.616813636,1,13,3,0,0,0.623608908,0.376391092
etU4WoLKSrEeq2zLWkf+3w==,Male,B2,Chennai,BPS Big Data,0,1.347050247,0,Marr.,53,0,1,328.5488408,0.9009,1,13,3,0,0,0.651935766,0.348064234
xHfJFCiBeQisz1uNWAXnxg==,Male,B3,Chennai,BPS Big Data,0,0,0,Marr.,53,0.75,0,328.5488408,1.105590805,1,13,3,0,0,0.831641155,0.168358845
CqPCT1nSCUJviMNrlbfIWg==,Female,B2,Bangalore,BPS Big Data,0,13.0105341,0,Single,53,3,1,328.5488408,0.787268182,1,14,2.5,-1,1,0.477797588,0.522202412
9Oadbadj2AnQc1nmlPIbbw==,Female,B1,Chennai,BPS Big Data,0,0.985646523,0,Single,53,4,1,328.5488408,1.004725424,1,14,3,0,1,0.48981408,0.51018592
6dldBpjqWpfdC0w4XDfYJA==,Male,B2,Chennai,BPS Cloud Data Platform,0,6.866670774,0,Marr.,81,2.8,1,328.5488408,1.196359091,1,14,3,0,0,0.56277768,0.43722232
IAv11ioOYk10BhwDSG78mA==,Male,C1,Bangalore,BPS Core BI,0,5.486765642,0,Marr.,81,1.6,1,22.04562722,0.937083871,1,21,3,0,0,0.907248828,0.092751172
7NVuVyiCCMFc7QYfMzLNKw==,Female,C1,Chennai,BPS Oracle,0,0.985646523,0,Marr.,53,3.4,1,16.03318343,0.77382957,1,20,3,0,0,0.908868672,0.091131328
/EDL4199Cli4xS4g+m8Slg==,Male,C1,Bangalore,BPS Oracle,0,0.985646523,0,Marr.,81,11,1,48.98663217,0.975694086,1,22,3,0,1,0.220629287,0.779370713
BX55aBJYuhr4OMUZA4iQCg==,Male,C1,Bangalore,BPS Oracle,0,3.186923756,0,Marr.,81,0,1,28.02521612,1.204006989,1,20,1.5,-1,1,0.347650326,0.652349674
3K4/pqZTd9/4JJHh1rMykg==,Male,C1,Chennai,BPS DM,0,0.985646523,0,Marr.,53,0,1,34.03765991,0.794252688,1,20,3,0,0,0.710422008,0.289577992
N2KPK67/z3sYCdpMDxHvcg==,Male,C1,Chennai,BPS Core BI,0,0,0,Marr.,53,29,1,48.98663217,0.890091935,1,21,3,0,1,0.324106996,0.675893004
MjARbdAjqa7BTMc/h3irvw==,Female,D3,Bangalore,BPS Cloud Data Platform,0,0.090350931,0,Single,81,0,1,18.03733136,1.165661776,1,29,3,0,0,0.98759219,0.01240781
Qx3B2oT5fDG6A+QFg3uKnQ==,Male,B2,Chennai,BPS Cloud Data Platform,0,9.593626152,0,Single,53,1,1,328.5488408,0.95555,1,14,3,0,0,0.52982218,0.47017782
fi9FpQZBS5DRYJHdvClJaQ==,Male,B3,Kolkata,BPS Oracle,0,1.018501407,0,Single,53,0,1,328.5488408,0.864602299,1,14,2.5,-1,0,0.561751149,0.438248851
TG+mfC/IOFDatdyiLS6D4Q==,Female,B2,Bangalore,BPS DM,0,0,0,Single,53,1,0,7.030945194,0.652973864,1,18,2,2,0,0.89478445,0.10521555
23HcJt3NZEdmuuDqF0QZPQ==,Female,B3,Bangalore,BPS DM,0,27.99236124,0,Single,53,0.333333333,1,22.04562722,0.802534866,1,18,2,0,0,0.704539401,0.295460599
6A4EeV4B4njKM6hCtDbr5Q==,Male,B2,Chennai,BPS DM,0,8.016591716,0,Marr.,53,1,1,328.5488408,0.827902273,1,18,2.5,1,0,0.552390438,0.447609562
bnNRTrVGSmys0iEebV7mbg==,Female,B3,Bangalore,BPS Oracle,0,0.985646523,0,Single,53,1.5,1,328.5488408,0.847095785,1,18,1.5,-1,1,0.436070935,0.563929065
nx4tvil5hJF/IoY7rZeRMA==,Female,B3,Chennai,BPS Oracle,0,0.985646523,0,Marr.,53,3,1,22.04562722,0.846816092,1,18,3.5,1,1,0.273873023,0.726126977
k3adxHNxwQFTj/OtqOQl/A==,Male,B3,Chennai,BPS Cloud Data Platform,0,3.482617713,0,Single,81,4,0,328.5488408,0.783559387,1,18,3,0,0,0.687324093,0.312675907
FwnfXOcz4QXBNagSGrgd1g==,Female,D2,Bangalore,BPS Mgmt and others,0,11.99203269,0,Marr.,81,0,1,70.04661287,0.821314458,1,17,3,0,0,0.687204213,0.312795787
0+njne2gPfHW1MyD/H7+vQ==,Male,C2,Chennai,BPS Cloud Data Platform,0,50.00513358,0,Marr.,81,4,1,58.02172529,0.868661742,1,17,2.5,1,1,0.209265988,0.790734012
RfQPtkmCYhBPXBbK9c1lEg==,Male,B3,Chennai,BPS Cloud Data Platform,0,2.989794452,0,Single,53,5.333333333,1,58.02172529,0.822032184,1,17,3,0,1,0.236709446,0.763290554
ZnSid+DKP0LuLNxRV9xjuQ==,Female,B2,Chennai,BPS Cloud Data Platform,0,0,0,Single,81,0,1,328.5488408,0.763868182,1,13,3,0,0,0.739584103,0.260415897
wHLusY8gPcHKRkT7aVuyHQ==,Female,B3,Chennai,BPS Cloud Data Platform,0,3.646892133,0,Marr.,53,2,1,328.5488408,1.066822989,1,13,3,0,1,0.474415326,0.525584674
zHuHi0dsCKwnesme6GRUUQ==,Female,B3,Chennai,BPS Big Data,0,8.016591716,0,Single,53,1,1,7.030945194,0.648887356,1,19,2.5,1,1,0.232355161,0.767644839
x7Ul20oTETkZrgVlm8DsPw==,Female,C1,Chennai,BPS Core BI,0,0.821372102,0,Marr.,53,0.75,1,16.03318343,0.782923656,1,19,3,0,0,0.894900004,0.105099996
AVTefaIAxWUUOg/104VYvQ==,Female,B2,Chennai,BPS Cloud Data Platform,0,3.646892133,0,Single,53,0,1,328.5488408,1.013863636,1,13,3,0,0,0.612237721,0.387762279
weetn2LavVVR8RX0pQb7HA==,Female,B3,Chennai,BPS DM,0,0.985646523,0,Single,53,3,1,328.5488408,0.95188046,1,13,3,0,0,0.551005022,0.448994978
DgQ6Ic8XGUjYpSphPMhYxw==,Female,B1,Chennai,BPS DM,0,1.905583277,0,Single,53,2.25,1,13.93047085,0.817286441,2,16,2.5,1,1,0.357167425,0.642832575
4gKXlkUPs1K//QnG5H/JJw==,Female,A5,Bangalore,BPS Big Data,0,4.928232613,0,Single,53,1.5,1,22.96556397,0.940848936,2,15,3,0,1,0.434241612,0.565758388
Rztra6yq3Yfsik5cElqtjQ==,Female,B1,Chennai,BPS Big Data,0,0.88708187,0,Single,53,0,1,10.9406764,0.817286441,2,15,2.5,1,1,0.495307851,0.504692149
IleGwFHk+7fTpHY+bvP8PQ==,Female,B1,Chennai,BPS DM,0,32.78917432,0,Single,53,0.8,1,13.93047085,0.817286441,2,16,2.5,1,0,0.51446382,0.48553618
lTOVk19oQlK2xuCZyQu6HQ==,Female,B1,Bangalore,BPS DM,0,17.74163741,0,Single,53,0,1,13.93047085,0.791862712,2,16,2.5,-1,0,0.705017185,0.294982815
FXsJicgo9lckG+uaaSqD1A==,Male,B1,Chennai,BPS Oracle,0,0,0,Single,53,0,1,16.95312019,0.859854237,2,16,3,0,0,0.525042815,0.474957185
taZ/Mw0P3ic8hn9s9duwtw==,Female,B1,Chennai,BPS Oracle,0,1.905583277,0,Single,53,1.25,1,16.95312019,0.887423729,2,16,2.5,-1,1,0.40999609,0.59000391
pAVlcf2Zwtf7d54RNP4/RQ==,Female,B1,Kolkata,BPS Oracle,0,0,0,Single,53,6,1,16.95312019,0.859854237,2,16,3,0,1,0.272876946,0.727123054
LpiprjUuQzjS9fLR/ymvnA==,Male,B1,Chennai,BPS Oracle,0,7.096654962,0,Single,53,0,0,16.95312019,0.859854237,2,16,3,0,1,0.41521665,0.58478335
dQhR096asAknVq0wA3xBKg==,Female,B1,Bangalore,BPS Oracle,0,0.88708187,0,Single,53,1,1,16.95312019,0.8997,2,16,2,0,0,0.535746706,0.464253294
N751f3p8anq5eGQF48T9QA==,Female,A5,Kolkata,BPS Big Data,0,1.905583277,0,Marr.,53,0.428571429,1,31.96780221,1.00286383,2,16,2.5,-1,0,0.861346302,0.138653698
wiZq2jPv/Kzj90QGF8zyMg==,Female,B1,Chennai,BPS Big Data,0,10.9406764,0,Single,53,0,1,16.95312019,0.879244068,2,16,3,0,0,0.585881071,0.414118929
zQdKfTs3YIh9KHdFoC0vqA==,Male,B1,Kolkata,BPS Big Data,0,24.90400214,0,Single,53,0,1,19.97576952,0.921616949,2,16,3,0,0,0.601896011,0.398103989
KMRMzfTvdmvRXnYy1G7g1A==,Male,C1,Chennai,BPS Cloud Data Platform,0,4.928232613,0,Marr.,53,0,0,7.950881948,0.826125806,2,16,2,0,0,0.878967225,0.121032775
Gu0MPBtMV3qv1/NbIdUwog==,Male,B1,Kolkata,BPS Mkt Services & COEs,0,6.702396353,0,Single,53,1.25,1,16.95312019,0.891516949,2,16,2,0,1,0.2686791,0.7313209
i017NWky4U+RWli07dycug==,Male,B1,Chennai,BPS DM,0,8.936528471,0,Single,53,0,1,16.95312019,0.907883051,2,16,1,0,1,0.310942026,0.689057974
yi17kpNidVpGuPeSjX3iVw==,Male,A5,Chennai,BPS Oracle,0,0,0,Single,53,1.333333333,1,19.97576952,0.940846809,2,15,2.5,-1,1,0.40283599,0.59716401
M/GTmG7bGartYZ4zdy4iJg==,Male,B1,Chennai,BPS Oracle,0,1.905583277,0,Single,53,1,1,7.950881948,0.817284746,2,15,2.5,1,1,0.402757855,0.597242145
jq6FX9mrPEoHck2ZZJF8VA==,Male,B3,Chennai,BPS Cloud Data Platform,0,6.636686585,0,Marr.,53,0.846153846,1,1.905583277,0.966635227,2,15,1.5,1,1,0.375006049,0.624993951
z7PvFdw3JnkgathyKsmy8g==,Female,A5,Chennai,BPS Oracle,0,2.858374915,0,Single,53,0.636363636,1,19.97576952,0.940846809,2,15,2,-2,1,0.197632076,0.802367924
+C0sTR/7Ayz2g1kJToCv6Q==,Male,B2,Chennai,BPS DM,0,1.248485595,0,Marr.,53,3.666666667,1,328.5488408,1.201844318,2,15,3,0,0,0.778779453,0.221220547
JpsKl34+oTpud1kFG32uiQ==,Female,B1,Bangalore,BPS Big Data,0,14.94897226,0,Single,53,1.090909091,1,7.950881948,0.817284746,2,15,2.5,1,1,0.438915981,0.561084019
FL8ykKEicrAAo7H6JB4CeQ==,Female,B1,Chennai,BPS Cloud Data Platform,0,4.993942381,0,Single,53,0,1,16.95312019,1.372371186,2,15,1,0,1,0.246421572,0.753578428
iVzp++OkFhODwJ3BXt8Uiw==,Male,B1,Chennai,BPS Cloud Data Platform,0,5.322491222,0,Single,53,0.75,1,16.95312019,1.325745763,2,15,3,0,1,0.324482307,0.675517693
RUK58I15QOhfq/00bw+CyQ==,Male,B2,Mumbai,BPS MDM,0,10.08644941,0,Marr.,53,1,1,328.5488408,1.070896591,2,15,2,-2,1,0.395986442,0.604013558
hhN303v14iIJV6exggFe8A==,Female,B2,Bangalore,BPS Oracle,0,13.93047085,0,Single,53,0.454545455,1,1.905583277,1.147344068,2,15,1,0,1,0.170642829,0.829357171
F3ggNbIr8yer6NEoAp+Nig==,Male,A5,Chennai,BPS MDM,0,0,13.93047085,Single,53,12.42857143,1,328.5488408,1.637974468,2,15,2.5,1,0,0.699591492,0.300408508
yyBp4IY91IQowPBGM+GToA==,Female,B1,Chennai,BPS Big Data,0,0,0,Single,53,1,1,16.95312019,1.231538983,2,15,3,0,0,0.545709349,0.454290651
FXVA2mMU+0x+KqO88yCEFg==,Female,A5,Chennai,BPS MDM,0,0,0,Single,53,5,1,328.5488408,1.58473617,2,15,3,0,1,0.231498012,0.768501988
KoDlH7RgejoEIntUJnicDw==,Female,B2,Chennai,BPS Big Data,0,1.905583277,0,Marr.,53,0.5,1,7.950881948,0.901354545,2,15,2.5,1,0,0.651112287,0.348887713
3PX4MbDkVD8Mfop3XOWn+g==,Female,B1,Kolkata,BPS DM,0,1.314195363,0,Single,53,1.2,1,10.9406764,0.817286441,2,15,2,0,0,0.526726206,0.473273794
qkhvhxO9q2d5hc75fFmARg==,Male,B1,Chennai,BPS Core BI,0,15.83605413,0,Single,53,1,1,4.928232613,0.824438983,2,15,2.5,-1,0,0.670156026,0.329843974
3iW3pNjkZmzKs90WRxfzWg==,Female,B1,Chennai,BPS Core BI,0,1.905583277,0,Single,53,1.2,1,10.9406764,0.87660678,2,15,2,2,1,0.378321632,0.621678368
HuEpM+JWVei+92+W8NU8hQ==,Male,B2,Bangalore,BPS MDM,0,30.71931662,0,Single,53,4,1,328.5488408,1.282504545,2,15,2.5,1,1,0.195490843,0.804509157
2yx6RQ/KuHL+bEG5uUTGdQ==,Male,B1,Chennai,BPS Oracle,0,0,0,Single,53,0,1,328.5488408,0.996020339,2,15,3,0,0,0.608293201,0.391706799
oiIAmq8Dd/NG4UVfWpyH3A==,Male,B1,Bangalore,BPS Big Data,0,13.93047085,0,Single,53,1.4,1,328.5488408,0.875333898,2,15,2,0,1,0.456708917,0.543291083
dA7ejg+izYgmkmO2Oa83rA==,Male,B3,Chennai,BPS Cloud Data Platform,0,13.93047085,0,Single,53,1.4,1,7.950881948,0.993773946,2,15,2,2,0,0.556448872,0.443551128
EYE5T+ci8mi/izlspsHgiw==,Female,B1,Chennai,BPS Cloud Data Platform,0,0,0,Single,53,0,1,7.950881948,0.817284746,2,15,2.5,1,0,0.575202,0.424798
a79FbamJyCHNOI0pG20baw==,Female,B1,Kolkata,BPS Oracle,0,5.716749831,0,Single,53,1,1,7.950881948,0.876607271,2,15,2,2,0,0.501159202,0.498840798
QJt7mkiXSyC18TGlg6mDtA==,Female,B1,Bangalore,BPS Oracle,0,1.905583277,0,Single,53,0.25,1,7.950881948,0.87660678,2,15,2,2,0,0.646909756,0.353090244
/bfXJr/MCacRWj6VmO/vVg==,Male,C1,Kolkata,BPS Oracle,0,6.735251237,0,Marr.,53,0,1,7.950881948,0.759710753,2,17,2.5,1,0,0.874605416,0.125394584
FiE52wErvoVimUydUHWwIQ==,Male,B1,Chennai,BPS Oracle,0,1.905583277,0,Single,53,0,0,28.94515288,0.859852542,2,17,3,0,1,0.441227821,0.558772179
gx0avuUBidCImJ2HDWiMbw==,Male,B1,Bangalore,BPS Core BI,0,1.938438161,0,Single,53,0,1,28.94515288,0.859852542,2,17,2.5,-1,1,0.385422131,0.614577869
79eE+pa2AEQl+TIIblDLDQ==,Male,B2,Chennai,BPS Oracle,0,12.78054991,0,Marr.,53,1,1,328.5488408,1.118525,2,17,3,0,0,0.515123598,0.484876402
sSuFPNVQbfxY+TFH2T1riw==,Female,B1,Chennai,BPS Oracle,0,1.905583277,0,Single,53,0,1,28.94515288,0.887422034,2,17,2.5,-1,1,0.496496243,0.503503757
WQfc5kfvZEkObJGxqVYwxw==,Female,B1,Chennai,BPS Core BI,0,22.96556397,0,Single,53,0.571428571,1,28.94515288,0.863816949,2,17,2,0,1,0.285754763,0.714245237
KcgJusp6VmuXUWCgWkoEmA==,Male,B1,Chennai,BPS Core BI,0,1.905583277,0,Single,53,1.142857143,1,28.94515288,0.899698305,2,17,2,0,1,0.342542608,0.657457392
MUQTaSMj//DORQCF1emgHw==,Female,B3,Chennai,BPS DM,0,13.93047085,0,Marr.,81,0.666666667,1,28.94515288,0.781689655,2,17,2.5,-1,0,0.648815539,0.351184461
UXx2OxyWJeQbVeuQyf5fkA==,Female,B3,Bangalore,BPS Cloud Data Platform,0,4.66539354,0,Marr.,53,0,1,328.5488408,0.941984674,2,17,3,0,0,0.730413439,0.269586561
q0/b884i+6b58GWtJcCRCg==,Female,B3,Chennai,BPS ECM,0,7.293784267,0,Marr.,81,0.666666667,1,31.96780221,0.786045211,2,17,3,0,0,0.817730007,0.182269993
Z6o/NTJZKlGe/OH6npgtbA==,Male,C1,Bangalore,BPS Mgmt and others,0,3.482617713,0,Not Available,53,0,0,0,0.927177535,2,17,3,0,0,0.983730147,0.016269853
eiPC3z/FRiep7jIe37BTrQ==,Male,B2,Chennai,BPS Big Data,0,2.037002813,0,Single,81,0,1,328.5488408,0.997076136,2,17,3,0,1,0.486863586,0.513136414
QQW70ZYlQgPb/hALHALxjA==,Female,B1,Chennai,BPS DM,0,8.936528471,0,Single,53,0.8,1,19.97576952,0.887035593,2,17,3,0,1,0.492079239,0.507920761
36O7HPldEi21oGGahp8YYw==,Male,B1,Chennai,BPS Big Data,0,1.905583277,0,Marr.,81,2,1,22.96556397,1.380171186,2,17,2,-2,0,0.942508162,0.057491838
MDe9wrkclH+Es7ongFYCUA==,Female,B3,Chennai,BPS DM,0,1.248485595,0,Marr.,53,1.2,1,22.96556397,0.956275096,2,17,2.5,1,0,0.63480741,0.36519259
IgAtWPPJXw4J5YYxdPStQw==,Male,B1,Pune,BPS DM,0,27.8609417,0,Marr.,53,0,1,34.95759667,0.851923729,2,17,2.5,-1,1,0.389193324,0.610806676
/ePgMDmVSv4DnRK2jVm99g==,Female,B1,Chennai,BPS Core BI,0,13.73334155,0,Single,53,0.833333333,1,19.97576952,0.859854237,2,16,2,-2,1,0.324787597,0.675212403
hyJZdtj/2twLDOu6CJ4j5g==,Male,B1,Chennai,BPS Core BI,0,9.297932196,0,Single,53,0,1,19.97576952,0.97369661,2,16,1.5,1,1,0.395444799,0.604555201
SRIQ4Uo8qWU/IDy19GLLaA==,Female,B1,Chennai,BPS DM,0,8.936528471,0,Single,53,0.75,1,19.97576952,0.851925424,2,16,3,0,1,0.425596042,0.574403958
PRCKxIpy4fDKcdMcPMdwdg==,Male,B1,Hyderabad,BPS Oracle,0,1.905583277,0,Single,53,1.333333333,1,19.97576952,0.887423729,2,16,2.5,-1,1,0.254172801,0.745827199
ZYq8F94wxhnDtweKvTGakg==,Male,B1,Bangalore,BPS Oracle,0,1.905583277,0,Single,53,4,1,19.97576952,0.878498305,2,16,2,-2,1,0.260767972,0.739232028
+akBw3j1zNPiYXSQmU/a7g==,Male,B1,Noida,BPS Oracle,0,4.763958192,0,Single,53,0.333333333,1,19.97576952,0.8997,2,16,2.5,1,0,0.646200971,0.353799029
1CDgFRH6YGZERi9JNIt8Rw==,Male,B3,Bangalore,BPS Mgmt and others,0,30.42362266,0,Single,81,0.25,1,328.5488408,1.047595402,2,16,2,0,1,0.352871916,0.647128084
XuL88bTksYgEuafRV9VxLg==,Male,B1,Chennai,BPS Core BI,0,25.92250354,0,Single,53,0.714285714,1,19.97576952,0.8997,2,16,2.5,1,1,0.404181919,0.595818081
PpL47lLPFWWGXEAz/2yxbw==,Female,B1,Chennai,BPS Oracle,0,1.905583277,0,Single,53,1.571428571,1,19.97576952,0.871747458,2,16,2,0,1,0.367264172,0.632735828
PlW5kcojDB+4lzEQsAPzNA==,Female,C1,Chennai,BPS MDM,0,4.074005626,0,Marr.,81,0,1,328.5488408,1.017551613,2,17,3,0,0,0.832536675,0.167463325
2jKB0lQ52rW1xg7PfNlfWQ==,Female,B3,Chennai,BPS Big Data,0,6.636686585,0,Single,53,3.5,1,328.5488408,1.030945594,2,17,3,0,1,0.387615893,0.612384107
h3OAxo8/IKEPMDqxayY3Bg==,Female,B2,Chennai,BPS Oracle,0,0,0,Marr.,53,10.5,1,22.96556397,0.769093182,2,16,3,0,1,0.332530233,0.667469767
cFsd2Ho2aV0WCFRuX4U5Ow==,Male,B1,Chennai,BPS Oracle,0,1.905583277,0,Single,53,0.25,1,25.92250354,0.859852542,2,17,3,0,1,0.476429366,0.523570634
vDqdM22FDc6sVVyJSsFYpg==,Female,B2,Chennai,BPS Oracle,0,10.02073965,0,Single,53,0,1,1.905583277,1.090540678,2,17,1.5,1,1,0.165935261,0.834064739
QGjJag9sRUAew2ciHf9fzA==,Female,B3,Pune,BPS Cloud Data Platform,0,29.70081521,0,Marr.,53,1,1,16.95312019,0.755511877,2,16,3,0,1,0.348894368,0.651105632
wYrEbZEotDoWo7pXWkUutg==,Male,C1,Kolkata,BPS Oracle,0,7.88517218,0,Marr.,53,1.333333333,1,328.5488408,1.340212903,2,14,3,0,0,0.540047592,0.459952408
vAla3geQBjQFBz/TCIIyPw==,Male,B2,Gandhinagar,BPS DM,0,1.905583277,0,Single,53,1,1,328.5488408,1.078264773,2,14,3,0,1,0.281309854,0.718690146
XTYE25BBN2zajWLckTU9+Q==,Male,A5,Chennai,BPS Big Data,0,1.872728393,0,Single,53,0,1,7.950881948,0.877017021,2,14,2.5,1,0,0.505344009,0.494655991
B4HBeNBWDcGZUMCc0SmP/Q==,Male,B3,Bangalore,BPS Mkt Services & COEs,0,5.716749831,0,Single,53,0.833333333,1,328.5488408,0.990423755,2,14,3,0,1,0.321925609,0.678074391
UejMicp3H+qCX+kjrNDGsg==,Female,B2,Chennai,BPS Core BI,0,0,0,Single,53,6.5,1,328.5488408,0.697829545,2,14,3,0,0,0.635892448,0.364107552
UoOJXknK0vmMFGh37xdcqA==,Male,B2,Bangalore,BPS Mkt Services & COEs,0,1.807018625,0,Single,53,0.5,1,328.5488408,1.402522727,2,14,1,0,1,0.196598335,0.803401665
LhHrt4pC3384aOHyaxrpag==,Male,B2,Pune,BPS MDM,0,8.837963819,0,Single,53,0.333333333,1,328.5488408,1.173905682,2,14,2.5,-1,1,0.302154393,0.697845607
/rgaIWtE0XNamGRD+rcfrQ==,Male,B1,Chennai,BPS DS&A,0,5.815314483,0,Single,53,0,1,328.5488408,1.29169322,2,14,2,0,0,0.511418048,0.488581952
ZcIQjwdQ6q2Xjrm9Y25LBw==,Male,B2,Chennai,BPS Core BI,0,1.905583277,0,Single,53,2.5,1,328.5488408,1.071354545,2,14,3.5,-1,1,0.289575496,0.710424504
9N6bOxAsQ8YfpGRNOqSl/Q==,Male,B2,Bangalore,BPS DM,0,7.786607528,0,Marr.,53,5,1,328.5488408,0.903082955,2,14,3,0,1,0.414960622,0.585039378
